EE060,4409,"MONTRÉAL / CODDS",45.445922,-75.632513
EE070,8634,"MONTRÉAL / CARSONS",45.446030,-75.631378
EE080,8635,"MONTRÉAL / FOXVIEW",45.446620,-75.629681
EE091,6925,"MONTRÉAL / HOCHELAGA",45.446842,-75.628169
EE100,4412,"MONTRÉAL / BATHGATE",45.447328,-75.625706
EE110,4411,"MONTRÉAL / BATHGATE",45.447158,-75.624675
EE112,832,"MONTRÉAL / NRC",45.446698,-75.618699
EE115,8636,"MONTRÉAL / NRC",45.446795,-75.618493
EE120,8640,"MONTRÉAL / BLAIR",45.446631,-75.615900
EE150,7101,"WANAKI / MIKINAK",45.451695,-75.624944
EE160,7102,"WANAKI / PROVENDER",45.449108,-75.624721
EE245,4976,"MIKINAK / MOSES TENNISCO",45.451765,-75.629972
EE252,4998,"CODD'S / MIKINAK",45.450807,-75.634129
EE280,8637,"CARSONS / MONTRÉAL",45.445820,-75.630998
EE300,4424,"CARSONS / BERMUDA",45.443949,-75.629876
EE302,95,"SAMUEL GENEST",45.443378,-75.629309
EE305,467,"DEN HAAG / MONTRÉAL",45.444118,-75.635523
EE315,468,"DEN HAAG / CARWOOD",45.442263,-75.634235
EE320,4425,"CARSONS / SAMUEL GENEST",45.442864,-75.629215
EE325,469,"DEN HAAG / BOREALIS",45.440907,-75.633374
EE335,470,"DEN HAAG / MERGANSER",45.439647,-75.632217
EE345,471,"DEN HAAG / CARSONS",45.441042,-75.627530
EE350,4426,"DEN HAAG / LA CITÉ",45.440898,-75.627456
EE355,472,"DEN HAAG / MERGANSER",45.439604,-75.631298
EE360,3583,"DEN HAAG / BATHGATE PARK",45.441723,-75.623856
EE365,473,"DEN HAAG / BOREALIS",45.440836,-75.633579
EE370,1582,"DEN HAAG / PARC BATHGATE",45.441231,-75.625188
EE375,474,"DEN HAAG / CARWOOD",45.442193,-75.634441
EE381,8631,"BATHGATE / DEN HAAG",45.441599,-75.622715
EE385,475,"DEN HAAG / MONTRÉAL",45.444146,-75.635753
EE390,4675,"BATHGATE / DEN HAAG",45.441439,-75.622858
EE400,4430,"BATHGATE / PLUMBER",45.440083,-75.622049
EE410,8632,"BATHGATE / PLUMBER",45.440244,-75.621944
EE440,8828,"BATHGATE / MATHESON",45.436657,-75.620069
EE450,8826,"BATHGATE / MATHESON",45.436574,-75.619764
EE460,4431,"BATHGATE / RAINBOW",45.434975,-75.619060
EE470,4432,"BATHGATE / RAINBOW",45.434883,-75.618768
EE480,4433,"BATHGATE / OGILVIE",45.432223,-75.618042
EE490,8525,"PLUMBER / CLOSSE",45.438879,-75.624713
EE500,8523,"PLUMBER / CLOSSE",45.438665,-75.624934
EE510,4436,"CHARLTON / PLUMBER",45.437479,-75.627496
EE520,4434,"CHARLTON / PLUMBER",45.437272,-75.627588
EE530,4435,"CHARLTON / ALLOWAY",45.436693,-75.627112
EE540,4437,"CHARLTON / ALLOWAY",45.436628,-75.626806
EE550,8526,"CHARLTON / MATHESON",45.434848,-75.625951
EE555,3316,"MATHESON / CHARLTON",45.434881,-75.625567
EE570,4439,"MATHESON / ALBORO",45.435602,-75.623332
EE580,8522,"MATHESON / ALBORO",45.435844,-75.623226
EE590,1400,"MATHESON / BATHGATE",45.436832,-75.620667
EE634,1238,"OGILVIE / AVIATION",45.427882,-75.627511
EE640,4440,"OGILVIE / MATHESON",45.429264,-75.624133
EE645,8521,"OGILVIE / AVIATION",45.428093,-75.626286
EE650,4442,"OGILVIE / PALMERSTON",45.429401,-75.623147
EE660,4441,"OGILVIE / CADBORO",45.430465,-75.621175
EE670,4443,"OGILVIE / CADBORO",45.430637,-75.620074
EE680,1980,"OGILVIE / BATHGATE",45.431631,-75.618294
EE690,8513,"OGILVIE / CITY PARK",45.431875,-75.617306
EE695,4444,"OGILVIE / AD. 1820",45.432617,-75.615467
EE698,8661,"OGILVIE / AD. 1820",45.432222,-75.616752
EE700,4445,"OGILVIE / CITY PARK",45.433467,-75.613690
EE705,1927,"CITY PARK / OGILVIE",45.433301,-75.613105
EE710,4446,"CITY PARK / OGILVIE",45.433299,-75.612913
EE725,1841,"CITY PARK / AD. 2280",45.430965,-75.612503
EE728,4447,"CITY PARK / HARPER",45.429074,-75.614679
EE730,1778,"CITY PARK / AD. 2280",45.431107,-75.612201
EE735,4448,"CITY PARK / HARPER",45.429608,-75.616243
EE740,4449,"CITY PARK / AD. 1990",45.428818,-75.615258
EE745,4450,"CITY PARK / JOBIN",45.430099,-75.616836
EE750,4451,"CITY PARK / OGILVIE",45.431465,-75.617722
EE766,744,"OGILVIE / CITY PARK",45.434012,-75.611969
EE771,743,"OGILVIE / CITY PARK",45.434332,-75.611529
EE902,3027,"BLAIR A",45.430846,-75.609093
EE912,3027,"BLAIR B",45.431164,-75.608636
EE922,3027,"BLAIR C",45.431472,-75.608154
EE932,3027,"BLAIR D",45.431676,-75.607867
EE972,3027,"BLAIR H",45.431664,-75.608298
EE982,3027,"BLAIR I",45.431319,-75.608764
EE990,3027,"BLAIR O-TRAIN WEST / OUEST",45.430798,-75.608693
EE995,3027,"BLAIR O-TRAIN",45.430809,-75.608652
EF020,8776,"OGILVIE / EASTVALE",45.452330,-75.596723
EF030,8908,"OGILVIE / LASSITER",45.451213,-75.596511
EF050,7951,"OGILVIE / LASSITER",45.450028,-75.595814
EF060,8782,"OGILVIE / NASKAPI",45.449568,-75.595706
EF070,7950,"OGILVIE / NASKAPI",45.448779,-75.594875
EF080,8700,"OGILVIE / MONTRÉAL",45.448031,-75.594695
EF200,8654,"WICK / COXFORD",45.452924,-75.611647
EF220,8827,"SWANS / WREN",45.453502,-75.614259
EF230,8829,"SWANS / WHIPPOORWILL",45.453850,-75.616184
EF250,8830,"SWANS / BLAIR",45.453193,-75.618483
EF260,8639,"BLAIR / MONTRÉAL",45.446906,-75.615449
EF265,1789,"BLAIR / MONTRÉAL",45.446932,-75.615244
EF270,8842,"BLAIR / NICOL",45.448262,-75.616220
EF280,8843,"BLAIR / NICOL",45.448414,-75.616115
EF290,8833,"BLAIR / DAVIDSON",45.449799,-75.617078
EF300,8846,"BLAIR / DAVIDSON",45.449887,-75.616898
EF310,8848,"BLAIR / SWANS",45.452815,-75.618437
EF315,1783,"BLAIR / SWANS",45.453746,-75.619024
EF320,8180,"BLAIR / BRIARCLIFF",45.458571,-75.621634
EF330,8865,"BLAIR / MASSEY",45.460216,-75.622542
EF340,8886,"MASSEY / REBECCA",45.460971,-75.616558
EF360,8181,"DELONG / MASSEY",45.460888,-75.613964
EF370,8915,"DELONG / COMBERMERE",45.460047,-75.613478
EF380,8919,"DELONG / REBECCA",45.458158,-75.612408
EF390,8182,"DELONG / KAYMAR",45.456719,-75.610245
EF400,8923,"DELONG / ORIOLE",45.454677,-75.609113
EF410,8942,"ROTHWELL / DELONG",45.451983,-75.608644
EF420,8943,"ROTHWELL / WICK",45.451094,-75.607789
EF440,8707,"LA VÉRENDRYE / OGILVIE",45.452996,-75.597850
EF450,2562,"LA VÉRENDRYE / GATINEAU VIEW",45.452544,-75.601041
EF470,2542,"LA VÉRENDRYE / DEERHURST",45.453138,-75.603333
EF490,2543,"LA VÉRENDRYE / THOMAS D'ARCY MCGEE SCHOOL",45.454440,-75.605256
EF500,8708,"LA VÉRENDRYE / MELDRUM",45.455623,-75.605863
EF520,2544,"LA VÉRENDRYE / GLENFERN",45.457495,-75.605885
EF530,2545,"LA VÉRENDRYE / KINGS GROVE",45.459881,-75.607113
EF550,2546,"LA VÉRENDRYE / QUINCY",45.460748,-75.607585
EF560,8709,"QUINCY / RIVERSHORE",45.461250,-75.606209
EF580,2548,"QUINCY / OGILVIE",45.461524,-75.603238
EF590,8704,"EASTVALE / OGILVIE",45.460838,-75.601868
EF620,2550,"EASTVALE / FILLMORE",45.460781,-75.596946
EF630,8710,"EASTVALE / CASEY",45.459625,-75.596312
EF660,2552,"EASTVALE / KENDER",45.457095,-75.595061
EF670,2553,"EASTVALE / GRAFTON",45.455284,-75.594720
EF690,2554,"EASTVALE / HUBBARD",45.453892,-75.593975
EF710,2555,"EASTVALE / LOYOLA",45.452433,-75.593845
EF745,2403,"SHEFFORD / MONTRÉAL",45.451631,-75.589166
EF855,2559,"CANOTEK / SHEFFORD",45.452309,-75.588426
EF860,2560,"CANOTEK / RAINBOW",45.452693,-75.586975
EF862,2561,"CANOTEK / AD. 5350",45.453953,-75.584704
EF865,8378,"CANOTEK / AD. 5370",45.455489,-75.583209
EF870,8449,"CANOTEK / RAINBOW",45.452897,-75.586563
EF872,8434,"CANOTEK / AD. 5350",45.454152,-75.584829
EF875,8406,"CANOTEK / AD. 5369",45.455544,-75.583413
EF880,8375,"CANOTEK / AD. 5420",45.457159,-75.581635
EF882,5661,"CANOTEK / AD. 5480",45.458923,-75.582847
EF885,8395,"CANOTEK / AD. 5510",45.457451,-75.584354
EG001,1920,"R.R. 174 / MONTRÉAL",45.451218,-75.584736
EG002,8757,"MONTRÉAL / R.R. 174",45.450959,-75.585176
EG003,8728,"MONTRÉAL / R.R. 174",45.450870,-75.585125
EG004,2369,"ST JOSEPH / R.R. 174",45.451773,-75.582195
EG005,1949,"MONTRÉAL / SHEFFORD",45.450172,-75.587859
EG006,2461,"R.R.174 / MONTRÉAL",45.451879,-75.582489
EG007,5682,"ST JOSEPH / R.R. 174",45.451856,-75.582424
EG010,1539,"MONTRÉAL / SHEFFORD",45.449864,-75.588695
EG020,8702,"MONTRÉAL / SHEFFORD",45.449937,-75.587723
EG030,2563,"MONTRÉAL / MISS OTTAWA",45.448388,-75.592081
EG040,7952,"MONTRÉAL / SINCLAIR",45.448631,-75.591029
EG045,7953,"MONTRÉAL / LAPORTE",45.447509,-75.593578
EG050,8703,"MONTRÉAL / OGILVIE",45.447035,-75.595069
EG060,8649,"MONTRÉAL / OGILVIE",45.446642,-75.595420
EG070,2564,"MONTRÉAL / AD. 2038",45.446301,-75.596781
EG080,2566,"MONTRÉAL / BETHAMY",45.445573,-75.597981
EG090,2565,"MONTRÉAL / FOXBOROUGH",45.445526,-75.598890
EG100,8650,"MONTRÉAL / MARQUIS PARK",45.445286,-75.600389
EG110,2567,"MONTRÉAL / BETHAMY",45.445051,-75.600252
EG120,2571,"MONTRÉAL / ELMSMERE",45.445289,-75.603048
EG125,2572,"MONTRÉAL / AD. 1777",45.445698,-75.607043
EG130,2568,"MONTRÉAL / ELMSMERE",45.445178,-75.603855
EG135,2569,"MONTRÉAL / AD. 1777",45.445507,-75.606803
EG140,2573,"MONTRÉAL / BECKENHAM",45.446068,-75.609428
EG150,2570,"MONTRÉAL / ELWOOD",45.445910,-75.609980
EG160,8648,"MONTRÉAL / CLOVELLY",45.446207,-75.611100
EG170,2574,"MONTRÉAL / BLAIR",45.446393,-75.613079
EG180,8647,"MONTRÉAL / BLAIR",45.446256,-75.613950
EG190,8748,"BLAIR / MONTRÉAL",45.445865,-75.614634
EG200,8746,"BLAIR / SEGUIN",45.444818,-75.614126
EG220,8691,"MOWAT / BLAIR",45.442520,-75.612603
EG230,8622,"MOWAT / ELVINA",45.442923,-75.611165
EG240,8593,"MOWAT / STEEL",45.442032,-75.608890
EG250,8642,"STEEL / CROWNHILL",45.442054,-75.608238
EG260,8644,"ELWOOD / MONTRÉAL",45.445582,-75.610535
EG280,8507,"CROWNHILL / SUMAC",45.443804,-75.608709
EG310,2340,"CROWNHILL / STEEL",45.441789,-75.607642
EG320,8592,"CROWNHILL / APPLEFORD",45.440116,-75.606594
EG330,8645,"CROWNHILL / APPLEFORD",45.439629,-75.606461
EG340,8553,"CROWNHILL / DUNHAM",45.437273,-75.606677
EG350,8646,"CROWNHILL / DUNHAM",45.437067,-75.606885
EG360,8554,"CROWNHILL / BLAIR",45.436421,-75.609375
EG370,8542,"BLAIR / CROWNHILL",45.436178,-75.609417
EG380,8659,"BLAIR / OGILVIE",45.435702,-75.609476
EG390,3556,"OGILVIE / BLAIR",45.435502,-75.608124
EG400,5821,"OGILVIE / DUNHAM",45.436346,-75.606666
EG410,8658,"OGILVIE / DUNHAM",45.436323,-75.605989
EG420,8665,"OGILVIE / ELMLEA",45.437560,-75.603094
EG430,1563,"OGILVIE / ELMLEA",45.437643,-75.603451
EG450,8664,"OGILVIE / ARMSTRONG ARENA",45.438475,-75.601455
EG460,2576,"EARL ARMSTRONG ARENA",45.438364,-75.601190
EG465,2577,"OGILVIE / APPLEFORD",45.439468,-75.599048
EG480,8667,"OGILVIE / JASMINE",45.440171,-75.597646
EG500,2578,"OGILVIE / AD. 1901",45.441284,-75.597219
EG510,3557,"OGILVIE / ELMRIDGE",45.442600,-75.597517
EG520,2579,"OGILVIE / JASMINE",45.442705,-75.597171
EG525,3558,"OGILVIE / 2ND ELMRIDGE",45.441284,-75.597427
EG530,1975,"OGILVIE / L B PEARSON H.S.",45.444404,-75.595737
EG540,8698,"OGILVIE / L B PEARSON H.S.",45.444276,-75.595484
EG550,8706,"OGILVIE / MONTRÉAL",45.446739,-75.594051
EG560,8699,"OGILVIE / MONTRÉAL",45.446069,-75.593614
EG570,8656,"JASMINE / OGILVIE",45.442869,-75.596312
EG575,8657,"JASMINE / OGILVIE",45.442542,-75.595869
EG580,2583,"JASMINE / BEAVERHILL",45.441590,-75.594926
EG590,2580,"JASMINE / BEAVERHILL",45.441479,-75.594608
EG600,2584,"JASMINE / ARROWSMITH",45.439952,-75.594939
EG610,2581,"JASMINE / ARROWSMITH",45.439717,-75.594854
EG620,2585,"JASMINE / OGILVIE",45.439831,-75.597817
EG630,2582,"JASMINE / OGILVIE",45.439642,-75.597808
EH002,8982,"BEARBROOK / ST JOSEPH",45.452490,-75.575126
EH004,8192,"BEARBROOK / ST JOSEPH",45.452084,-75.575005
EH006,8981,"BEARBROOK / LAFARGE ASPHALT",45.446488,-75.577372
EH008,5612,"BEARBROOK / LAFARGE ASPHALT",45.446803,-75.577329
EH009,2590,"BEARBROOK / HORNET'S NEST PARK",45.444336,-75.576001
EH010,2591,"BEARBROOK / HORNET'S NEST PARK",45.443414,-75.575518
EH012,2586,"BEARBROOK / WESTPARK",45.440412,-75.570377
EH015,2587,"BEARBROOK / HORNET'S NEST PARK",45.444753,-75.576416
EH016,2588,"BEARBROOK / HORNET'S NEST PARK",45.443235,-75.575610
EH020,2589,"BEARBROOK / WESTPARK",45.440284,-75.570162
EH040,8687,"WESTPARK / VALEWOOD",45.439198,-75.571650
EH050,8689,"WESTPARK / VALEWOOD",45.438840,-75.572972
EH060,1161,"WESTPARK / PARKRIDGE",45.437776,-75.573884
EH070,1162,"WESTPARK / PARKRIDGE",45.437667,-75.573694
EH080,2592,"WESTPARK / PARKRIDGE",45.435727,-75.574148
EH090,8686,"WESTPARK / PARKRIDGE",45.435978,-75.574029
EH100,8690,"WESTPARK / PARKWOOD",45.435408,-75.572517
EH110,2593,"WESTPARK / PARKWOOD",45.435530,-75.572106
EH120,8688,"WESTPARK / HIGHPARK",45.437612,-75.570295
EH130,2594,"WESTPARK / HIGHPARK",45.437432,-75.570221
EH140,8676,"WESTPARK / BEARBROOK",45.438208,-75.568279
EH150,2595,"WESTPARK / BEARBROOK",45.438142,-75.567909
EH160,8693,"BEARBROOK / CENTREPARK",45.436588,-75.567219
EH170,8692,"BEARBROOK / CENTREPARK",45.436579,-75.567117
EH180,8936,"BEARBROOK / CENTREPARK",45.434212,-75.566018
EH270,8684,"NORTHPARK / BEARBROOK",45.435321,-75.566307
EH280,8695,"NORTHPARK / BEARBROOK",45.435246,-75.565950
EH290,2600,"NORTHPARK / BURNVIEW",45.435520,-75.564207
EH300,2602,"NORTHPARK / RIDGEBURN",45.435783,-75.563423
EH310,2601,"RIDGEBURN / DICEMAN",45.435756,-75.561123
EH320,8196,"RIDGEBURN / EASTPARK",45.435721,-75.560178
EH330,8195,"EASTPARK / BEECHMONT",45.437969,-75.560025
EH340,2603,"EASTPARK / BEECHMONT",45.437861,-75.560053
EH350,2606,"EASTPARK / OAKHURST",45.438142,-75.558003
EH360,2604,"EASTPARK / OAKHURST",45.438106,-75.558042
EH370,2605,"EASTPARK / RED MAPLE",45.436992,-75.555044
EH380,2607,"EASTPARK / REDMAPLE",45.437018,-75.554877
EH390,2608,"EASTPARK / INNES",45.436114,-75.554368
EH400,8952,"INNES / RONDEL",45.435629,-75.554504
EH410,1522,"INNES / EASTPARK",45.435801,-75.554629
EH420,2609,"INNES / EASTPARK",45.434514,-75.557821
EH430,8197,"INNES / EASTPARK",45.434404,-75.557643
EH441,8683,"INNES / ORIENT PARK",45.433614,-75.560072
EH450,8199,"INNES / ORIENT PARK",45.433469,-75.559947
EH458,2612,"INNES / BEARBROOK",45.432768,-75.562169
EH460,2611,"INNES / GLEN PARK",45.431917,-75.563768
EH480,8928,"INNES / BEARBROOK",45.431497,-75.565271
EH493,5927,"BLACKBURN ARENA",45.429841,-75.564071
EH500,8682,"INNES / BEDDOE",45.430339,-75.567769
EH510,8799,"INNES / GRAVELLE",45.430404,-75.568049
EH530,2613,"INNES / TAUVETTE",45.428460,-75.572413
EH535,2614,"INNES / TAUVETTE",45.428278,-75.573260
EH550,8678,"TAUVETTE / INNES",45.428689,-75.572946
EH570,2615,"TAUVETTE / AD. 19",45.430660,-75.574013
EH590,2616,"TAUVETTE / SOUTHPARK",45.432558,-75.575043
EH600,8679,"SOUTHPARK / TAUVETTE",45.432993,-75.574346
EH620,2618,"SOUTHPARK / WOODVIEW",45.433383,-75.571438
EH630,2619,"SOUTHPARK / WOODBURN",45.432370,-75.569602
EH650,8025,"SOUTHPARK / INNES",45.431367,-75.566921
EH700,766,"ANDERSON / ANDERSON",45.419717,-75.568340
EH705,765,"ANDERSON / WEIR",45.419854,-75.568020
EH710,1015,"RENAUD / MAURICE",45.421013,-75.559668
EH715,1013,"RENAUD / MAURICE",45.421071,-75.560216
EI020,8191,"ST JOSEPH / BEARBROOK",45.453876,-75.574068
EI030,8990,"ST JOSEPH / BEARBROOK",45.453049,-75.576396
EI040,2630,"ST JOSEPH / AD. 1300",45.455586,-75.570793
EI050,2633,"ST JOSEPH / AD. 1207",45.455777,-75.571007
EI060,2631,"ST JOSEPH / HART",45.456340,-75.569399
EI070,2634,"ST JOSEPH / HART",45.456823,-75.569020
EI080,2635,"ST JOSEPH / AD. 1360",45.458049,-75.565944
EI085,2632,"ST JOSEPH / AD. 1360",45.457867,-75.565717
EI090,8194,"ST JOSEPH / RCMP",45.458735,-75.564105
EI095,8193,"ST JOSEPH / RCMP",45.458851,-75.562862
EI100,2636,"ST JOSEPH / AD. 1533",45.459762,-75.560891
EI110,2638,"ST JOSEPH / AD. 1533",45.459598,-75.560651
EI140,2637,"ST JOSEPH / GOLDEN VALLEY",45.460770,-75.553253
EI150,2639,"ST JOSEPH / AD. 1510",45.460508,-75.553168
EI160,2640,"ST JOSEPH / FOREST VALLEY",45.461335,-75.548806
EI180,8120,"ST JOSEPH / YOUVILLE",45.461717,-75.547619
EI190,8100,"ST JOSEPH / AD. 1820",45.461777,-75.546497
EI200,2641,"ST JOSEPH / CHANTS D'OISEAUX",45.462532,-75.544014
EI210,2643,"ST JOSEPH / CHANTS D'OISEAUX",45.462451,-75.543757
EI220,2642,"ST JOSEPH / MARENGER",45.463194,-75.542454
EI230,2644,"ST JOSEPH / MARENGER",45.463357,-75.541698
EI240,8463,"ST JOSEPH / JEANNE D'ARC",45.463980,-75.540745
EI241,9058,"RENAUD / PAGÉ",45.429966,-75.516834
EI242,9059,"RENAUD / NAVAN",45.429947,-75.516274
EI244,9060,"RENAUD / SADDLERIDGE",45.429171,-75.518611
EI246,9061,"RENAUD / SADDLERIDGE",45.429081,-75.518536
EI248,9062,"RENAUD / PERCIFOR",45.427249,-75.523194
EI249,5936,"PAGÉ / NAVAN",45.429953,-75.517422
EI250,9063,"RENAUD / JOSHUA",45.426805,-75.523892
EI252,5928,"SADDLERIDGE / ROLLING MEADOWS",45.428096,-75.518106
EI257,5934,"SADDLERIDGE / DOVEHAVEN",45.426459,-75.517125
EI260,7735,"INNES / PAGÉ",45.446930,-75.526498
EI262,5931,"JOSHUA / KEITH",45.425723,-75.521585
EI272,2645,"INNES / ORLÉANS",45.444678,-75.532570
EI280,1504,"INNES / AD. 3386",45.444812,-75.531430
EI290,2646,"INNES / DU CLAIRVAUX PATHWAY",45.442171,-75.538876
EI295,1089,"INNES / DU CLAIRVAUX PATHWAY",45.442335,-75.537557
EI300,1503,"INNES / INNES BYPASS",45.440066,-75.543834
EI305,1735,"INNES / INNES BYPASS",45.440062,-75.543310
EI310,2647,"INNES / CLÉROUX",45.438832,-75.546909
EI320,2649,"INNES / CLÉROUX",45.438882,-75.546385
EI351,1521,"INNES / CLÉROUX",45.437149,-75.551169
EI360,8198,"INNES / CLÉROUX",45.436536,-75.552163
EI390,2439,"ORLÉANS / PINEGLADE",45.442771,-75.530558
EI395,2445,"ORLÉANS / CRESTMONT",45.442868,-75.530313
EI400,2651,"ORLÉANS / INNES",45.443742,-75.532574
EI405,2453,"ORLÉANS / INNES",45.444128,-75.532477
EI455,1397,"NAVAN / AD. 2878",45.433336,-75.527658
EI465,1396,"NAVAN / AD. 2878",45.433137,-75.527745
EI470,2653,"NAVAN / TOPSOIL",45.431439,-75.522043
EI475,1983,"NAVAN / PAGÉ",45.430848,-75.518159
EI480,2655,"NAVAN / TOPSOIL",45.431204,-75.521682
EI611,1738,"MEADOWGLEN / ORLÉANS",45.446929,-75.534871
EI612,7733,"MEADOWGLEN / WINDFLOWER",45.446584,-75.535593
EI613,7732,"MEADOWGLEN / DU CLAIRVAUX",45.445447,-75.539524
EI615,7715,"MEADOWGLEN / WINDFLOWER",45.446394,-75.536581
EI616,7861,"MEADOWGLEN / MONTEREAU",45.445465,-75.540534
EI618,7731,"MEADOWGLEN / WILLOWBARK",45.447725,-75.542809
EI619,7717,"MEADOWGLEN / WILLOWBARK",45.447452,-75.542456
EI620,7718,"MEADOWGLEN / MEADOWFIELD",45.449654,-75.543211
EI630,7730,"MEADOWGLEN / MEADOWHILL",45.450519,-75.543440
EI640,7719,"MEADOWGLEN / FOREST VALLEY",45.452485,-75.540734
EI650,7864,"FORESTVALLEY / MEADOWGLEN",45.452955,-75.540880
EI660,7729,"FOREST VALLEY / RIDGELEA",45.454601,-75.541875
EI670,823,"FOREST VALLEY / RIDGELEA",45.454581,-75.541671
EI680,7728,"FORESTVALLEY / FORESTGLEN",45.457193,-75.541972
EI690,7720,"FORESTVALLEY / RIVERMILL",45.457597,-75.541811
EI700,866,"FORESTVALLEY / AD. 1402",45.458367,-75.545749
EI710,7721,"FOREST VALLEY / AD. 1401",45.458486,-75.545901
EI720,1736,"YOUVILLE / ST JOSEPH",45.461998,-75.549499
EI730,1737,"YOUVILLE / ST JOSEPH",45.461780,-75.549208
EI740,7726,"YOUVILLE / AD. 1420",45.463743,-75.550441
EI750,7722,"YOUVILLE / AD. 1420",45.463867,-75.550286
EI760,7725,"YOUVILLE / AD. 1490",45.465116,-75.548950
EI770,7723,"YOUVILLE / VOYAGEUR",45.464983,-75.548872
EI780,7863,"YOUVILLE / JEANNE D'ARC",45.465788,-75.543182
EI790,7724,"YOUVILLE / JEANNE D'ARC",45.465670,-75.543081
EI801,3617,"ORLÉANS / NAVAN",45.433831,-75.531107
EI803,3307,"ORLÉANS / DES GRAND CHAMPS",45.434621,-75.530838
EI806,3306,"ORLÉANS / DES GRAND CHAMPS",45.435803,-75.529130
EI807,3618,"ORLÉANS / BLUE WILLOW",45.435311,-75.529522
EI809,3619,"ORLÉANS / BLUE WILLOW",45.436440,-75.527790
EI811,3305,"ORLÉANS / LONGLEAF",45.437557,-75.526953
EI815,6325,"LONGLEAF / ORLÉANS",45.437545,-75.526756
EI820,6326,"LONGLEAF / VALLEYWOOD",45.438647,-75.530194
EI830,6332,"LONGLEAF / APPLE LEAF",45.438512,-75.530234
EI835,6327,"LONGLEAF / SHAKEWOOD",45.439967,-75.530912
EI840,6331,"LONGLEAF / MONTCLAIR",45.440330,-75.531328
EI845,6328,"LONGLEAF / GLADEWOODS",45.441407,-75.530965
EI850,6330,"LONGLEAF / GLADEWOODS",45.441328,-75.531209
EI855,6329,"LONGLEAF / PINEGLADE",45.441992,-75.529957
EI900,3074,"CHAPEL HILL B",45.432974,-75.523678
EI905,3074,"CHAPEL HILL A",45.433658,-75.522772
EJ030,1765,"PLACE D'ORLÉANS / ROCQUE",45.476612,-75.519707
EJ040,7800,"PLACE D'ORLÉANS / ROCQUE",45.476845,-75.519639
EJ045,7799,"PLACE D'ORLÉANS / ST JOSEPH",45.475247,-75.517965
EJ070,8114,"ST JOSEPH / GABRIEL",45.474638,-75.518308
EJ090,1768,"ST JOSEPH / EDGAR BRAULT",45.473812,-75.519538
EJ100,1766,"ST JOSEPH / ST PIERRE",45.473283,-75.520852
EJ110,8540,"ST JOSEPH / BELCOURT",45.472153,-75.522367
EJ120,8543,"ST JOSEPH / BELCOURT",45.471759,-75.523589
EJ130,7801,"ST JOSEPH / ST JEAN",45.470761,-75.525768
EJ140,7798,"ST JOSEPH / ST JEAN",45.470324,-75.526210
EJ150,1767,"ST JOSEPH / DUSSERE",45.469847,-75.527306
EJ160,7802,"ST JOSEPH / DUSSERE",45.469922,-75.527624
EJ170,7803,"ST JOSEPH / COUSINEAU",45.469250,-75.529030
EJ180,5740,"ST JOSEPH / ORLÉANS",45.468689,-75.529768
EJ190,1770,"ST JOSEPH / ORLÉANS",45.468500,-75.530782
EJ200,7795,"ST JOSEPH / BOYER",45.467383,-75.532783
EJ210,8909,"ST JOSEPH / BOYER",45.467131,-75.533823
EJ220,5833,"ST JOSEPH / GREY NUNS",45.466040,-75.535760
EJ230,8116,"ST JOSEPH / GREY NUNS",45.465752,-75.536814
EJ240,7794,"ST JOSEPH / NOTRE DAME",45.465064,-75.538424
EJ250,8101,"ST JOSEPH / NOTRE DAME",45.465024,-75.537990
EJ260,2477,"MEADOWGLEN / BOYER",45.452126,-75.524874
EJ265,7753,"MEADOWGLEN / BOYER",45.452185,-75.524387
EJ270,7754,"MEADOWGLEN / TEAKDALE",45.451443,-75.526062
EJ275,7752,"MEADOWGLEN / ROBINWOOD",45.451048,-75.526120
EJ280,7755,"MEADOWGLEN / ASPENVIEW",45.449782,-75.527484
EJ284,1401,"MEADOWGLEN / PAGÉ",45.449107,-75.529605
EJ285,7751,"MEADOWGLEN / THORNCREST",45.449373,-75.528054
EJ286,1399,"MEADOWGLEN / LORANGER",45.449111,-75.528979
EJ287,7750,"MEADOWGLEN / SABLEWOOD",45.447980,-75.531530
EJ290,7756,"MEADOWGLEN / SUMMERFIELDS #2",45.447400,-75.533112
EJ292,6609,"MEADOWGLEN / SUMMERFIELDS # 1",45.448366,-75.531370
EJ295,2479,"MEADOWGLEN / ORLÉANS",45.447011,-75.533949
EJ461,1194,"INNES / PAGÉ",45.446599,-75.527769
EJ470,8129,"3636 INNES",45.448586,-75.522366
EJ481,1219,"INNES / BOYER PATHWAY",45.448704,-75.522402
EJ490,7764,"INNES / VISENEAU",45.451258,-75.515953
EJ500,8955,"INNES / VISENEAU",45.451378,-75.515311
EJ503,589,"INNES / FRANK BENDER",45.453212,-75.510907
EJ505,1751,"INNES / FRANK BENDER",45.453013,-75.511856
EJ510,7763,"INNES / AD. 3927",45.454753,-75.507006
EJ515,864,"INNES / AD. 3927",45.454668,-75.507570
EJ630,8141,"BELCOURT / CARRIÈRE",45.467321,-75.519177
EJ640,7776,"BELCOURT / CARRIÈRE",45.467603,-75.519569
EJ650,7775,"BELCOURT / LEBLANC",45.468389,-75.519964
EJ660,7772,"BELCOURT / BARSONA",45.468994,-75.520107
EJ670,7774,"BELCOURT / NOTRE DAME",45.470797,-75.521636
EJ680,7773,"BELCOURT / NOTRE DAME",45.470514,-75.521104
